customer_tweet_id,customer_author_id,customer_created_at,customer_text,support_reply_tweet_id,support_reply_author_id,support_reply_created_at,support_reply_text,document_text
5568,117012,Tue Oct 31 23:31:21 +0000 2017,@AskPlayStation But i hope it will come as an option in the future! @AskPlayStation everybody wants this?! @9668 @9667 @117013 @117014 @117015,,,,,Customer: @AskPlayStation But i hope it will come as an option in the future! @AskPlayStation everybody wants this?! @9668 @9667 @117013 @117014 @117015
5569,117012,Tue Oct 31 16:57:38 +0000 2017,@AskPlayStation When we Change our online id ???!!!,5567.0,AskPlayStation,Tue Oct 31 23:26:48 +0000 2017,"@117012 Hi Arvid, Once an account has been created the Online ID can't be changed, More details here: https://t.co/mj1xAGC6hY","Customer: @AskPlayStation When we Change our online id ???!!!
Support: @117012 Hi Arvid, Once an account has been created the Online ID can't be changed, More details here: https://t.co/mj1xAGC6hY"
5576,117016,Tue Oct 31 23:21:30 +0000 2017,@AskPlayStation Is there a way to get a psn account unbanned,5575.0,AskPlayStation,Tue Oct 31 23:24:06 +0000 2017,"@117016 Hi there, Check the following article to receive further details about the process with banned accounts: https://t.co/YFJ2ZgLlo6","Customer: @AskPlayStation Is there a way to get a psn account unbanned
Support: @117016 Hi there, Check the following article to receive further details about the process with banned accounts: https://t.co/YFJ2ZgLlo6"
5578,117017,Tue Oct 31 23:19:36 +0000 2017,@AskPlayStation Ya los empeze a seguir,5577.0,AskPlayStation,Tue Oct 31 23:23:26 +0000 2017,@117017 Te hemos enviado un mensaje privado con instrucciones a traves de Twitter.,"Customer: @AskPlayStation Ya los empeze a seguir
Support: @117017 Te hemos enviado un mensaje privado con instrucciones a traves de Twitter."
5580,117017,Tue Oct 31 23:16:13 +0000 2017,"@116216 Yo tenia un adeudo en mi cuenta y ya lo pague, estoy conciente que son 24 horas pero en ps4 dice que esta bloqueada mi cuenta",5579.0,AskPlayStation,Tue Oct 31 23:18:22 +0000 2017,@117017 Hola. Por favor siguenos a traves de Twitter para poder enviarte un mensaje privado con instrucciones.,"Customer: @116216 Yo tenia un adeudo en mi cuenta y ya lo pague, estoy conciente que son 24 horas pero en ps4 dice que esta bloqueada mi cuenta
Support: @117017 Hola. Por favor siguenos a traves de Twitter para poder enviarte un mensaje privado con instrucciones."
5582,117018,Tue Oct 31 16:50:34 +0000 2017,@AskPlayStation my redeem code DOSENT work 😭,5581.0,AskPlayStation,Tue Oct 31 23:21:01 +0000 2017,@117018 Here to help!  Check out the next article for problems redeeming a voucher code: https://t.co/qAI3lL6Rck,"Customer: @AskPlayStation my redeem code DOSENT work 😭
Support: @117018 Here to help!  Check out the next article for problems redeeming a voucher code: https://t.co/qAI3lL6Rck"
5584,117019,Tue Oct 31 23:20:53 +0000 2017,@AskPlayStation I'm trying to buy the game first but its not letting me do that,,,,,Customer: @AskPlayStation I'm trying to buy the game first but its not letting me do that
5585,117019,Tue Oct 31 23:13:19 +0000 2017,@AskPlayStation I'm using a PS4 system,5583.0,AskPlayStation,Tue Oct 31 23:16:40 +0000 2017,@117019 Sorry to know that. Please follow the steps in the next link: https://t.co/lyTEIVBTBn Let us know the outcome!,"Customer: @AskPlayStation I'm using a PS4 system
Support: @117019 Sorry to know that. Please follow the steps in the next link: https://t.co/lyTEIVBTBn Let us know the outcome!"
5587,117019,Sun Oct 29 05:44:13 +0000 2017,@AskPlayStation I trying to download Qurare: Magic Library bit its saying page not found.,5586.0,AskPlayStation,Mon Oct 30 04:25:41 +0000 2017,"@117019 Hi there,Glad to assist!  Sorry to hear that, Are you using a PS4 or a PS3? Let us know more details!","Customer: @AskPlayStation I trying to download Qurare: Magic Library bit its saying page not found.
Support: @117019 Hi there,Glad to assist!  Sorry to hear that, Are you using a PS4 or a PS3? Let us know more details!"
5589,117020,Tue Oct 31 15:51:41 +0000 2017,@AskPlayStation Right now i have a controller and headset picking up my audio that i cannot find on my system,5588.0,AskPlayStation,Tue Oct 31 23:15:50 +0000 2017,"@117020 For further investigation please discuss this in our Community forums, here: https://t.co/F3J4l2vJHb","Customer: @AskPlayStation Right now i have a controller and headset picking up my audio that i cannot find on my system
Support: @117020 For further investigation please discuss this in our Community forums, here: https://t.co/F3J4l2vJHb"
5593,117020,Sun Oct 29 17:02:00 +0000 2017,@AskPlayStation Is it possible to create a hidden harddrive on ps4 which can be accessed remotely when the system is on?,5590.0,AskPlayStation,Mon Oct 30 06:58:20 +0000 2017,"@117020 Hi there. That option is not available. Please submit your feedback and ideas, here: https://t.co/gY9N8hXbfZ","Customer: @AskPlayStation Is it possible to create a hidden harddrive on ps4 which can be accessed remotely when the system is on?
Support: @117020 Hi there. That option is not available. Please submit your feedback and ideas, here: https://t.co/gY9N8hXbfZ"
5600,117021,Tue Oct 31 21:31:16 +0000 2017,I can't believe there's no other account Mgr's available,5599.0,ChaseSupport,Tue Oct 31 23:08:05 +0000 2017,"@117021 2/2 with us, please feel free to send us a DM. ^BG https://t.co/znUu1VJn9r","Customer: I can't believe there's no other account Mgr's available
Support: @117021 2/2 with us, please feel free to send us a DM. ^BG https://t.co/znUu1VJn9r"
5603,117022,Tue Oct 31 23:33:04 +0000 2017,"@AskeBay Can you please bear in mind, not everyone has smart phones! I have but my buyers might not!",,,,,"Customer: @AskeBay Can you please bear in mind, not everyone has smart phones! I have but my buyers might not!"
5604,117022,Tue Oct 31 23:31:33 +0000 2017,"@AskeBay I know what triggered it, I tried to send my number and email address to a buyer so they could contact me for directions!!!",,,,,"Customer: @AskeBay I know what triggered it, I tried to send my number and email address to a buyer so they could contact me for directions!!!"
5605,117022,Tue Oct 31 23:18:06 +0000 2017,@AskeBay I’m currently receiving enquiries regarding delivery info which I can’t respond to which is going to cost me in lost sales,5602.0,AskeBay,Tue Oct 31 23:22:14 +0000 2017,"@117022 Then let’s take a look at what triggered the restriction. DM your full name, email address, and registered postal code. ^LJ","Customer: @AskeBay I’m currently receiving enquiries regarding delivery info which I can’t respond to which is going to cost me in lost sales
Support: @117022 Then let’s take a look at what triggered the restriction. DM your full name, email address, and registered postal code. ^LJ"
5606,117022,Tue Oct 31 23:15:20 +0000 2017,@AskeBay All the items I have listed currently are for local pick up yet I’ve had my messages restricted because I tried to give my number and email,,,,,Customer: @AskeBay All the items I have listed currently are for local pick up yet I’ve had my messages restricted because I tried to give my number and email
5611,117022,Tue Oct 31 22:57:58 +0000 2017,"@AskeBay I for one would not consider buying a £3k watch without seeing it first, how would I get the sellers details?",5612.0,AskeBay,Tue Oct 31 23:05:07 +0000 2017,"@117022 not as described once received, we offer protection with our Money Back Guarantee. (2/2) ^LJ","Customer: @AskeBay I for one would not consider buying a £3k watch without seeing it first, how would I get the sellers details?
Support: @117022 not as described once received, we offer protection with our Money Back Guarantee. (2/2) ^LJ"
5615,117022,Tue Oct 31 12:37:15 +0000 2017,"@AskeBay But as a delivery driver, I can’t be opening the app constantly to respond to queries and if someone wants to let me know they’re 5mins away",5613.0,AskeBay,Tue Oct 31 15:48:31 +0000 2017,"@117022 Contact info can be exchanged after payment has been submitted through eBay, but not before. (1/2) ^LJ","Customer: @AskeBay But as a delivery driver, I can’t be opening the app constantly to respond to queries and if someone wants to let me know they’re 5mins away
Support: @117022 Contact info can be exchanged after payment has been submitted through eBay, but not before. (1/2) ^LJ"
5618,117022,Mon Oct 30 21:39:50 +0000 2017,@115937 why is it such a crime to put my phone number in messages when dealing with potential buyers regarding delivery info?,5617.0,AskeBay,Tue Oct 31 03:17:40 +0000 2017,@117022 We want to ensure eBay is safe and we can only protect our members if the conversation is kept on the site. ^CM,"Customer: @115937 why is it such a crime to put my phone number in messages when dealing with potential buyers regarding delivery info?
Support: @117022 We want to ensure eBay is safe and we can only protect our members if the conversation is kept on the site. ^CM"
5620,117023,Tue Oct 31 22:59:59 +0000 2017,@AskeBay What is a dm,5619.0,AskeBay,Tue Oct 31 23:06:26 +0000 2017,@117023 Sorry for any confusion! DM = direct message. ^LJ,"Customer: @AskeBay What is a dm
Support: @117023 Sorry for any confusion! DM = direct message. ^LJ"
5622,117023,Mon Oct 30 19:42:48 +0000 2017,@AskeBay I've talked to a supr with no assistance,5621.0,AskeBay,Tue Oct 31 00:24:57 +0000 2017,@117023 We're always here to help and we want you to have a great experience! Send us a DM with more information and we'll review. ^CR,"Customer: @AskeBay I've talked to a supr with no assistance
Support: @117023 We're always here to help and we want you to have a great experience! Send us a DM with more information and we'll review. ^CR"
5624,117023,Sun Oct 29 23:01:41 +0000 2017,@115937 is not a customer service co,5623.0,AskeBay,Mon Oct 30 09:16:36 +0000 2017,"@117023 Oh! We place great emphasis on customer service.If you have any situation you need support, we're happy to check it if DM us ^AH","Customer: @115937 is not a customer service co
Support: @117023 Oh! We place great emphasis on customer service.If you have any situation you need support, we're happy to check it if DM us ^AH"
5607,117022,Tue Oct 31 23:16:24 +0000 2017,@AskeBay To a potential buyer who wants to contact me during my work hours to arrange a viewing.,,,,,Customer: @AskeBay To a potential buyer who wants to contact me during my work hours to arrange a viewing.
5608,117022,Tue Oct 31 23:20:50 +0000 2017,@AskeBay But yours as well. Doesn’t make sense!,,,,,Customer: @AskeBay But yours as well. Doesn’t make sense!
5609,117022,Tue Oct 31 23:20:25 +0000 2017,"@AskeBay If l lose out on sales or an item doesn’t sell as well as it should, eBay won’t receive their %. You’re not only affecting my pocket",,,,,"Customer: @AskeBay If l lose out on sales or an item doesn’t sell as well as it should, eBay won’t receive their %. You’re not only affecting my pocket"
5626,117025,Tue Oct 31 23:40:56 +0000 2017,@CoxHelp @117024 I agree! Why the frig can we not get an ETR????!?!?,5628.0,CoxHelp,Wed Nov 01 00:07:55 +0000 2017,@117025 We do apologize for the inconvenience and hope to have it restored soon as we can. = JJ,"Customer: @CoxHelp @117024 I agree! Why the frig can we not get an ETR????!?!?
Support: @117025 We do apologize for the inconvenience and hope to have it restored soon as we can. = JJ"
5632,117025,Wed Nov 01 00:07:29 +0000 2017,@CoxHelp Funny bc everyone around is restored,,,,,Customer: @CoxHelp Funny bc everyone around is restored
5633,117025,Wed Nov 01 00:08:05 +0000 2017,@CoxHelp Never lost power,,,,,Customer: @CoxHelp Never lost power
5631,117024,Wed Nov 01 01:59:53 +0000 2017,@117025 @CoxHelp I get it. Tx for explanation. ETR depends on Natl Grid fixing power outage still in the middle of 02806,5634.0,CoxHelp,Wed Nov 01 02:29:38 +0000 2017,"@117024 Thank you for understanding. Should info become available, it will be here: https://t.co/ihjTPQcO6Y 
 -Erica","Customer: @117025 @CoxHelp I get it. Tx for explanation. ETR depends on Natl Grid fixing power outage still in the middle of 02806
Support: @117024 Thank you for understanding. Should info become available, it will be here: https://t.co/ihjTPQcO6Y 
 -Erica"
5635,117024,Wed Nov 01 08:51:58 +0000 2017,@CoxHelp ETR now 12pm. Consistent w following Natl Grid ETR for 02806 Center at 8:30 am. All good news  Thanks. https://t.co/Y2vWtUJu0A,5636.0,CoxHelp,Wed Nov 01 09:03:20 +0000 2017,"@117024  You're welcome. If you have any other questions or concerns, please feel free to reach back out to us. -Mary","Customer: @CoxHelp ETR now 12pm. Consistent w following Natl Grid ETR for 02806 Center at 8:30 am. All good news  Thanks. https://t.co/Y2vWtUJu0A
Support: @117024  You're welcome. If you have any other questions or concerns, please feel free to reach back out to us. -Mary"
5627,117024,Tue Oct 31 22:46:33 +0000 2017,Hi #coxri @116021 @CoxHelp I know you’re working hard. Just a little update or ETR WOULD HELP A LOT https://t.co/6tbwbd4WSS,5625.0,CoxHelp,Tue Oct 31 23:24:21 +0000 2017,"@117024 Chuck, we do not have an estimated time of repair. Thank you for your patience! -Karen","Customer: Hi #coxri @116021 @CoxHelp I know you’re working hard. Just a little update or ETR WOULD HELP A LOT https://t.co/6tbwbd4WSS
Support: @117024 Chuck, we do not have an estimated time of repair. Thank you for your patience! -Karen"
5638,117026,Tue Oct 31 22:40:40 +0000 2017,"@CoxHelp my name is charles martin, 3238 w. columbine dr, phx,85029. my bill has almost doubled from last month, Why, no help by calling",5637.0,CoxHelp,Tue Oct 31 23:14:24 +0000 2017,"@117026, You have posted your address publicly please delete the post and resend in a DM.  = JJ https://t.co/ovAKPb0TYC","Customer: @CoxHelp my name is charles martin, 3238 w. columbine dr, phx,85029. my bill has almost doubled from last month, Why, no help by calling
Support: @117026, You have posted your address publicly please delete the post and resend in a DM.  = JJ https://t.co/ovAKPb0TYC"
5640,117027,Tue Oct 31 22:34:27 +0000 2017,"@CoxHelp hello, curious when the outage is expected to be resolved for the 02919 area code",5639.0,CoxHelp,Tue Oct 31 23:07:23 +0000 2017,"@117027 Hi Kellen, please DM us your full name and street address so I can check your area. -Mary","Customer: @CoxHelp hello, curious when the outage is expected to be resolved for the 02919 area code
Support: @117027 Hi Kellen, please DM us your full name and street address so I can check your area. -Mary"
5642,117028,Wed Nov 01 22:38:30 +0000 2017,@CoxHelp thank you for helping me get all of my services back.,,,,,Customer: @CoxHelp thank you for helping me get all of my services back.
5643,117028,Tue Oct 31 22:14:36 +0000 2017,@116021 thanks for sending me a new modem that doesn’t work. Your agent can’t even turn the old one back on so my daughter can do homework,5641.0,CoxHelp,Tue Oct 31 23:05:11 +0000 2017,"@117028 Hi Anthony, I can look into this. Please DM us your full name and street address. Thanks. -Mary","Customer: @116021 thanks for sending me a new modem that doesn’t work. Your agent can’t even turn the old one back on so my daughter can do homework
Support: @117028 Hi Anthony, I can look into this. Please DM us your full name and street address. Thanks. -Mary"
5645,117029,Tue Oct 31 22:03:32 +0000 2017,@BofA_Help Hi there! I need some infos about opening a checking account at BofA for foreigners. I'm gonna be in Miami next week only for this and I really could use some help,5644.0,BofA_Help,Tue Oct 31 23:23:09 +0000 2017,@117029 Please bring a primary identification such as a valid passport along with a secondary form of ID. ^ag,"Customer: @BofA_Help Hi there! I need some infos about opening a checking account at BofA for foreigners. I'm gonna be in Miami next week only for this and I really could use some help
Support: @117029 Please bring a primary identification such as a valid passport along with a secondary form of ID. ^ag"
